date_posted,team,title,discipline,stage,sport,url,comp_floor,comp_ceiling
2025-08-08,McLaren Racing,Sports Scientist,Performance,Early-Career,Motorsport,https://www.linkedin.com/jobs/view/4282320027/
2025-08-08,Red Bull Racing,Power Unit Data Scientist,Analytics,Early-Career,Motorsport,https://www.linkedin.com/jobs/view/4280204130/
2025-08-08,Red Bull Racing,Strategic Power Unit Data Analyst,Analytics,Early-Career,Motorsport,https://www.linkedin.com/jobs/view/4280201404/
2025-08-07,Tottenham Hotspur,Sr Data Scientist,Analytics,Mid-Career,Soccer,https://www.linkedin.com/jobs/view/4281651481/
2025-08-07,Teamworks,Product Scientist,Analytics,Early-Career,Soccer,https://www.linkedin.com/jobs/view/4281911509/,92000,124000
2025-08-05,University of Tennessee,Assistant Professor of Sport Analytics,Analytics,Faculty,Multisport,https://www.linkedin.com/jobs/view/4298930766/
2025-08-04,Sacramento Kings,Basketball Software Engineer,Engineering,Early-Career,Basketball,https://www.linkedin.com/jobs/view/4277742884/,70000,80000
2025-07-31,Manchester United,Sr Football Data Analyst,Analytics,Mid-Career,Soccer,https://www.linkedin.com/jobs/view/4274211315/
2025-07-31,Manchester United,Football Data Operations Manager,Engineering,Mid-Career,Soccer,https://www.linkedin.com/jobs/view/4274207950/
2025-07-31,Chelsea,Head of Business Data,Business,Mid-Career,Soccer,https://www.linkedin.com/jobs/view/4273863282/
2025-07-31,Tampa Bay Lightning,Machine Learning Engineer,Engineering,Early-Career,Hockey,https://www.teamworkonline.com/hockey-jobs/tampanhl/tampa-bay-lightning-jobs/machine-learning-engineer-2129565
2025-07-31,Tampa Bay Lightning,Software Developer,Engineering,Early-Career,Hockey,https://www.teamworkonline.com/hockey-jobs/tampanhl/tampa-bay-lightning-jobs/software-developer-2129566
2025-07-31,Tampa Bay Lightning,Sr Software Engineer,Engineering,Mid-Career,Hockey,https://www.teamworkonline.com/hockey-jobs/tampanhl/tampa-bay-lightning-jobs/sr-software-engineer-2129564
2025-07-31,Vancouver Canucks,Director of Business Intelligence,Business,Senior,Hockey,https://www.linkedin.com/jobs/view/4273296525/
2025-07-29,Indiana Pacers,Sports Science & Biomechanics Coordinator,Performance,Early-Career,Basketball,https://www.linkedin.com/jobs/view/4277806553/
2025-07-28,Chicago Blackhawks,Analytics Analyst,Business,Early-Career,Hockey,https://www.linkedin.com/jobs/view/4277252813/,65000,70000
2025-07-28,Chicago Blackhawks,Data Engineer,Business,Early-Career,Hockey,https://www.linkedin.com/jobs/view/4277258093/,75000,85000
2025-07-26,University of Missouri,Director of Analytic Strategies,Analytics,Mid-Career,Baseball,https://www.linkedin.com/jobs/view/4270310578/
2025-07-25,Paris FC,Data Analyst,Analytics,Early-Career,Soccer,https://www.linkedin.com/posts/paris-fc_data-analyste-paris-fc-activity-7354522987548569600-2_a_/
2025-07-25,New York Red Bulls,Data Science Fall Intern,Analytics,Internship,Soccer,https://www.linkedin.com/jobs/view/4269679155/,0,0
2025-07-25,Cleveland Browns,Jr Full-Stack Developer,Engineering,Entry-Level,Soccer,https://www.linkedin.com/jobs/view/4278500500/
2025-07-24,Parma,Data Scientist,Analytics,Early-Career,Soccer,https://www.linkedin.com/jobs/view/4275403096/
2025-07-24,University of Michigan,Director of Basketball Analytics,Analytics,Mid-Career,Basketball,https://www.linkedin.com/jobs/view/4275474823/
2025-07-24,Boston Red Sox,Sr Data Engineer,Engineering,Mid-Career,Baseball,https://www.linkedin.com/jobs/view/4275488491/
2025-07-24,National Basketball Association,Machine Learning Engineer,Engineering,Early-Career,Basketball,https://www.linkedin.com/jobs/view/4271354053/,210000,300000
2025-07-24,San Diego Padres,Business Analyst,Business,Early-Career,Baseball,https://www.linkedin.com/jobs/view/4275360194/,48080,52900
2025-07-23,Teamworks,Data Scientist,Analytics,Early-Career,Multisport,https://www.linkedin.com/jobs/view/4274710677/,140000,190000
2025-07-22,University of Pittsburgh,Data Science Lead,Analytics,Mid-Career,Multisport,https://www.linkedin.com/jobs/view/4271602251/,130000,140000
2025-07-22,University of Pittsburgh,Analytics Engineer,Engineering,Early-Career,Multisport,https://www.linkedin.com/jobs/view/4271600292/,80000,90000
2025-07-22,Baltimore Orioles,Analytics Fellow,Analytics,Internship,Baseball,https://www.teamworkonline.com/baseball-jobs/orioles-jobs/baltimore-orioles-jobs/analyst-fellow-2129375,36000,36000
2025-07-18,Toronto Tempo,Basketball Data Analyst,Analytics,Early-Career,Basketball,https://www.linkedin.com/jobs/view/4269585183/
2025-07-18,Portuguese Football Federation,Data Analyst,Analytics,Early-Career,Soccer,https://www.linkedin.com/jobs/view/4267800057/
2025-07-17,Virginia Tech,Associate Director of Analytics,Analytics,Early-Career,Football,https://www.linkedin.com/jobs/view/4267556427/
2025-07-17,Buffalo Bills,Applied Sports Scientist,Performance,Early-Career,Football,https://www.linkedin.com/jobs/view/4268284156/,106000,136000
2025-07-16,Detroit Lions,Director of Advanced Analytics,Business,Senior,Football,https://job-boards.greenhouse.io/detroitlions/jobs/4579507005
2025-07-16,Utah Mammoth,Software Engineer Intern,Engineering,Internship,Hockey,https://www.linkedin.com/jobs/view/4266746038/
2025-07-15,IMG Academy,Sr Data Engineer,Business,Mid-Career,Multisport,https://www.linkedin.com/jobs/view/4266743557/
2025-07-14,Major League Soccer,Principal of Machine Learning & AI,Analytics,Senior,Soccer,https://www.linkedin.com/jobs/view/4266537696/,215000,235000
2025-07-11,US Soccer Federation,Data Scientist,Analytics,Early-Career,Soccer,https://www.linkedin.com/jobs/view/4265267333/
2025-07-11,Aston Villa,Full-Stack Developer,Engineering,Early-Career,Soccer,https://careers.avfc.co.uk/job/full-stack-developer
2025-07-10,New York Rangers,Performance Science Manager,Performance,Mid-Career,Hockey,https://www.linkedin.com/jobs/view/4264296336/,115000,115000
2025-07-10,New York Knicks,Basketball Products Software Engineer,Engineering,Early-Career,Basketball,https://www.linkedin.com/jobs/view/4264686876/,100000,125000
2025-07-10,Boston Legacy,Revene Ops Data Analyst,Business,Early-Career,Soccer,https://www.linkedin.com/jobs/view/4264065011/
2025-07-09,Milwaukee Brewers,UI/UX Designer,Engineering,Early-Career,Baseball,https://www.linkedin.com/jobs/view/4263737415/
2025-07-09,Milwaukee Brewers,Software Engineer,Engineering,Early-Career,Baseball,https://www.linkedin.com/jobs/view/4263734895/
2025-07-08,Atlanta Hawks,Data Analyst,Analytics,Early-Career,Basketball,https://www.linkedin.com/jobs/view/4262186108/
2025-07-08,Los Angeles Dodgers,Quantitative Analyst,Analytics,Early-Career,Baseball,https://www.linkedin.com/jobs/view/4264209777/,90000,110000
2025-07-05,Los Angeles FC,Business & Data Strategy Analyst,Business,Early-Career,Soccer,https://www.linkedin.com/jobs/view/4262702443/,80000,100000
2025-07-04,Major League Baseball,Sr Software Engineer,Engineering,Mid-Career,Baseball,https://www.linkedin.com/jobs/view/4254393726/,150000,185000
2025-07-02,Los Angeles Dodgers,Data Engineer,Engineering,Early-Career,Baseball,https://www.linkedin.com/jobs/view/4261301412/,120000,130000
2025-07-02,Philadelphia Phillies,Lead Computer Vision Quantitative Analyst,Analytics,Mid-Career,Baseball,https://www.linkedin.com/jobs/view/4261313777/
2025-07-02,Philadelphia Phillies,Computer Vision Quantitative Analyst,Analytics,Early-Career,Baseball,https://www.linkedin.com/jobs/view/4261317358/
2025-07-02,New York Mets,Software Engineer,Engineering,Early-Career,Baseball,https://www.linkedin.com/jobs/view/4257613076/,120000,160000
2025-07-02,Miami Marlins,Sr Front-End Software Engineer,Engineering,Mid-Career,Baseball,https://www.linkedin.com/jobs/view/4261077007/
2025-07-01,Houston Astros,Full-Stack Developer,Engineering,Early-Career,Baseball,https://www.linkedin.com/jobs/view/4256645228/
2025-07-01,University of Arkansas,Director of Analytics,Analytics,Senior,Multisport,https://www.linkedin.com/jobs/view/4260404194/
2025-07-01,Memphis Grizzlies,Analytics Engineer,Business,Early-Career,Basketball,https://www.linkedin.com/jobs/view/4258332066/
2025-06-30,Southampton,Data Scientist,Analytics,Early-Career,Soccer,https://www.linkedin.com/jobs/view/4256456331/
2025-06-30,New York Jets,Jr Web Developer,Engineering,Entry-Level,Football,https://www.teamworkonline.com/football-jobs/footballjobs/new-york-jets/junior-web-developer-2126279
2025-06-30,Cleveland Browns,Jr Data Engineer,Business,Entry-Level,Football,https://clevelandbrowns.isolvedhire.com/jobs/1536881-489844.html
2025-06-27,Oklahoma City Thunder,Data Science & AI Instructor,Analytics,Part-Time,Basketball,https://www.linkedin.com/jobs/view/4255867805/
2025-06-27,Baltimore Orioles,Jr Baseball Strategy & Operations Analyst,Analytics,Entry-Level,Baseball,https://www.linkedin.com/jobs/view/4255871655/
2025-06-24,Nashville SC,Data Engineer,Business,Early-Career,Soccer,https://www.linkedin.com/jobs/view/4255955376/
2025-06-20,US Soccer Federation,Performance Data Analyst,Performance,Early-Career,Soccer,https://www.linkedin.com/jobs/view/4253496163/
2025-06-20,Southampton,Data Engineer,Engineering,Early-Career,Soccer,https://www.linkedin.com/jobs/view/4252152481/
2025-06-18,Paris Saint-Germain,Football Data Scientist,Analytics,Early-Career,Soccer,https://parissaintgermain.wd3.myworkdayjobs.com/fr-FR/rejoigneznous/job/FOOTBALL-DATA-SCIENTIST---F-H_012581
2025-06-18,Leeds United,Sr Full-Stack Developer,Engineering,Mid-Career,Soccer,https://www.linkedin.com/posts/rob-j-walters_were-hiring-senior-full-stack-developer-activity-7341075203298361347-mI00?utm_source=share&utm_medium=member_desktop&rcm=ACoAABRNxhEBenFpF19yenNXFnNhXJQcOtR8dSg
2025-06-18,Tennessee Titans,Director of Strategy & Analytics,Business,Senior,Football,https://www.linkedin.com/jobs/view/4252323808/
2025-06-18,National Football League,Next Gen Stats Research Analyst,Analytics,Internship,Football,https://www.linkedin.com/jobs/view/4250748865/,62000,66000
2025-06-17,National Hockey League,Research & Development Analyst,Analytics,Early-Career,Hockey,https://www.linkedin.com/jobs/view/4253005482/,100000,130000
2025-06-17,Cleveland Cavaliers,Software UI/UX Designer,Engineering,Early-Career,Basketball,https://us251.dayforcehcm.com/CandidatePortal/en-US/reg/Site/CANDIDATEPORTAL1/Posting/View/2042
2025-06-17,Detroit Pistons,VP of Business Strategy & Analytics,Business,Senior,Basketball,https://www.linkedin.com/jobs/view/4251687835/
2025-06-17,Chicago Bears,Data Specialist,Business,Early-Career,Football,https://www.linkedin.com/jobs/view/4252807984/,80000,90000
2025-06-16,Los Angeles Chargers,Quantitative Analyst,Analytics,Early-Career,Football,https://www.teamworkonline.com/football-jobs/los-angeles-chargers-jobs/los-angeles-chargers/quantitative-analyst-2124916,100000,115000
2025-06-13,Charlotte Hornets,Director of Basketball Systems,Engineering,Senior,Basketball,https://www.linkedin.com/jobs/view/4248484017/
2025-06-11,Seattle Mariners,Sr Director of Strategy & Analytics,Business,Senior,Baseball,https://jobs.jobvite.com/mariners/job/o4kiwfwW,150000,180000
2025-06-10,Los Angeles Rams,Data Scientist,Analytics,Early-Career,Football,https://www.linkedin.com/jobs/view/4246746959/,75000,100000
2025-06-10,Cleveland Cavaliers,Full-Stack Software Developer,Engineering,Early-Career,Basketball,https://us251.dayforcehcm.com/CandidatePortal/en-US/reg/Site/CANDIDATEPORTAL1/Posting/View/2001
2025-06-10,Cleveland Cavaliers,Front-End Software Developer,Engineering,Early-Career,Basketball,https://us251.dayforcehcm.com/CandidatePortal/en-US/reg/Site/CANDIDATEPORTAL1/Posting/View/1995
2025-06-06,Seattle Sounders,Data Platform Engineer,Engineering,Early-Career,Soccer,https://www.linkedin.com/jobs/view/4245700720/,125000,150000
2025-06-06,Nashville SC,Technical Analytics Intern,Analytics,Internship,Soccer,https://www.linkedin.com/jobs/view/4243959781/,0,0
2025-06-06,Nashville SC,Performance Science Intern,Performance,Internship,Soccer,https://www.linkedin.com/jobs/view/4243959775/,0,0
2025-06-05,FC Porto,Data Scientist,Analytics,Early-Career,Soccer,https://www.linkedin.com/jobs/view/4245237190/
2025-06-05,Anaheim Ducks,Front-End Engineer,Engineering,Early-Career,Hockey,https://www.linkedin.com/jobs/view/4241286110/,100000,125000
2025-06-05,Washington Commanders,Business Analyst,Business,Early-Career,Football,https://www.linkedin.com/jobs/view/4242467580/,75000,85000
2025-06-05,San Francisco 49ers,Football Research & Development Analyst,Analytics,Early-Career,Football,https://career4.successfactors.com/sfcareer/jobreqcareerpvt?jobId=6691&company=SF49SP&st=C81C8138664A0CDC1E4F6AF6D0A1155128B5A74B,95000,105000
2025-06-04,Dallas Cowboys,Strategic Football Fellow,Analytics,Internship,Football,https://jobs.dayforcehcm.com/en-US/jonesentities/DALLASCOWBOYSFOOTBALLCLUB/jobs/3147
2025-06-04,Phoenix Suns,Applied Scientist,Analytics,Early-Career,Basketball,https://www.linkedin.com/jobs/view/4244901616/
2025-06-04,New York Jets,UI/UX Web Developer,Engineering,Early-Career,Football,https://www.teamworkonline.com/football-jobs/footballjobs/new-york-jets/ui-ux-web-developer-2123464,65000,80000
2025-06-03,Nottingham Forest,Academy Data Insights Analyst,Analytics,Early-Career,Soccer,https://www.linkedin.com/jobs/view/4241156853/
2025-06-02,Burnley,PhD Student in Sport & Exercise Science,Performance,PhD Study,Soccer,https://www.mmu.ac.uk/study/postgraduate/research-study/phd/funding/scholarships#ai-128760-0,28131,28131
2025-06-02,Miami Heat,Data Analyst,Business,Early-Career,Basketball,https://www.linkedin.com/jobs/view/4243054845/
2025-05-30,Denver Broncos,Sr Data Scientist,Analytics,Mid-Career,Football,https://www.linkedin.com/jobs/view/4240987652/,132800,148100
2025-05-30,Denver Broncos,Back-End Data Engineer,Engineering,Early-Career,Football,https://www.linkedin.com/jobs/view/4240989326/,124700,141200
2025-05-29,Minnesota Vikings,Football Quantitative Methods Associate,Analytics,Internship,Football,https://www.linkedin.com/jobs/view/4237279726/
2025-05-29,Washington Commanders,Data Engineering Intern,Business,Internship,Football,https://www.linkedin.com/jobs/view/4237291921/,30000,30000
2025-05-29,Pittsburgh Steelers,Lead Application Developer,Engineering,Mid-Career,Football,https://www.linkedin.com/jobs/view/4237009501/
2025-05-29,Leeds United,Principal Data Scientist,Analytics,Senior,Soccer,https://www.linkedin.com/posts/bikash-deb-20993877_careers-leeds-united-activity-7333801354836013056-K9P9
2025-05-29,Leeds United,Data Engineer/Scientist,Analytics,Early-Career,Soccer,https://www.linkedin.com/posts/bikash-deb-20993877_careers-leeds-united-activity-7333801354836013056-K9P9
2025-05-29,Leeds United,Software Engineer,Engineering,Early-Career,Soccer,https://www.linkedin.com/posts/bikash-deb-20993877_careers-leeds-united-activity-7333801354836013056-K9P9
2025-05-29,Major League Soccer,Sr Analytics Engineer,Engineering,Mid-Career,Soccer,https://www.linkedin.com/jobs/view/4236849643/,130000,170000
2025-05-28,Major League Soccer,Data Engineer,Engineering,Early-Career,Soccer,https://www.linkedin.com/jobs/view/4235896433/,90000,115000
2025-05-27,Wrexham,Data Scientist,Performance,Early-Career,Soccer,https://www.linkedin.com/jobs/view/4236228136/
2025-05-27,US Soccer Federation,Research & Innovation Assistant,Analytics,Early-Career,Soccer,https://recruiting.paylocity.com/Recruiting/Jobs/Details/3293562
2025-05-23,Pittsburgh Pirates,Director of Baseball Systems,Engineering,Senior,Baseball,https://pirates.rec.pro.ukg.net/PIT1500PITA/JobBoard/1571bce9-cb30-4961-98da-07b26506146a/OpportunityDetail?opportunityId=1f6bef68-89b5-4131-8456-d84708cecffd
2025-05-23,Jacksonville Jaguars,Analytics Architect,Engineering,Mid-Career,Football,https://www.linkedin.com/jobs/view/4233471388/
2025-05-22,Texas Rangers,Analytics Engineer,Engineering,Early-Career,Baseball,https://www.teamworkonline.com/baseball-jobs/texasbaseball/texas-rangers/analytics-engineer-baseball-research-development-2122451
2025-05-22,Atlanta Braves,Baseball Systems Developer,Engineering,Early-Career,Baseball,https://www.linkedin.com/jobs/view/4231974621/
2025-05-21,Pittsburgh Penguins,Software Engineer,Engineering,Early-Career,Hockey,https://www.linkedin.com/jobs/view/4232856289/
2025-05-21,Portland Thorns,Performance Data Coordinator,Analytics,Part-Time,Soccer,https://www.teamworkonline.com/multiple-properties/raj-sports-jobs/portland-thorns-fc/part-time-performance-data-coordinator-2122195,40000,60000
2025-05-21,Braga,Data Engineer,Engineering,Early-Career,Soccer,https://www.linkedin.com/jobs/view/4232549523/
2025-05-20,Braga,Data Scientist,Analytics,Early-Career,Soccer,https://www.linkedin.com/jobs/view/4231813637/
2025-05-20,Wrexham,Data Analyst,Performance,Early-Career,Soccer,https://www.linkedin.com/jobs/view/4230636086/
2025-05-20,Major League Soccer,Sr Director of Machine Learning & AI,Analytics,Senior,Soccer,https://www.linkedin.com/jobs/view/4231448953/,215000,235000
2025-05-20,Major League Soccer,Sr Staff Engineer,Engineering,Senior,Soccer,https://www.linkedin.com/jobs/view/4231456262/,180000,200000
2025-05-20,St Louis Blues,Hockey Lead Developer,Engineering,Mid-Career,Hockey,https://www.teamworkonline.com/hockey-jobs/hockeyjobs/st--louis-blues/hockey-lead-developer-2122150
2025-05-20,St Louis Blues,Hockey Data Engineer,Engineering,Early-Career,Hockey,https://www.teamworkonline.com/hockey-jobs/hockeyjobs/st--louis-blues/hockey-data-engineer-2122131
2025-05-20,Boston Red Sox,Back-End/API Engineer,Engineering,Early-Career,Baseball,https://www.linkedin.com/jobs/view/4235372681/
2025-05-19,Monaco,Data Engineer,Engineering,Early-Career,Soccer,https://www.linkedin.com/jobs/view/4230265342/
2025-05-19,Boston Legacy,Sr Data Analytics Manager,Business,Mid-Career,Soccer,https://ats.rippling.com/nwsl-boston-open-positions/jobs/8ee49833-250d-4dda-a42a-860a9affb4ca
2025-05-16,Overtime Elite,Basketball Data Scientist,Analytics,Early-Career,Basketball,https://www.teamworkonline.com/basketball-jobs/overtime-elite-jobs/overtime-elite-jobs/data-scientist-basketball-2121837
2025-05-16,Cleat Street,Data Engineer,Analytics,Early-Career,Multisport,https://www.linkedin.com/jobs/view/4229535976/,120000,132000
2025-05-15,Cleat Street,Basketball Quantitative Researcher,Analytics,Early-Career,Basketball,https://www.teamworkonline.com/sports-technology-jobs/cleat-street-technologies-jobs/cleat-street-technologies/quantitative-researcher-nba-2121784,90000,108000
2025-05-15,Carolina Panthers,Business Analytics Intern,Business,Internship,Football,https://www.teamworkonline.com/multiple-properties/tepper-sports-entertainment-jobs/carolina-panthers/intern-business-analytics-2121706
2025-05-15,Tennessee Titans,Data Engineer,Business,Early-Career,Football,https://www.linkedin.com/jobs/view/4227505446/
2025-05-14,New York Jets,Sports Science Fellow,Performance,Internship,Football,https://www.teamworkonline.com/football-jobs/footballjobs/new-york-jets/sports-science-fellow-2121563
2025-05-13,Portland Trail Blazers,Full-Stack Developer,Engineering,Early-Career,Basketball,https://www.linkedin.com/jobs/view/4228913797/
2025-05-13,Major League Soccer,Sr Business Insights & Analytics Manager,Business,Early-Career,Soccer,https://www.linkedin.com/jobs/view/4268416253/,110000,135000
2025-05-12,Club Brugge,Football Data Scientist,Analytics,Early-Career,Soccer,https://www.linkedin.com/jobs/view/4228430550/
2025-05-10,Golden State Warriors,Data Scientist,Analytics,Early-Career,Basketball,https://www.linkedin.com/jobs/view/4227416235/,130000,140000
2025-05-09,Cincinnati Reds,Data Engineering Intern,Engineering,Internship,Baseball,https://www.linkedin.com/jobs/view/4226658024/
2025-05-09,IMG Academy,Performance Scientist,Performance,Early-Career,Multisport,https://www.linkedin.com/jobs/view/4225990055/
2025-05-09,IMG Academy,Performance Science Analyst,Performance,Early-Career,Multisport,https://www.linkedin.com/jobs/view/4225985662/
2025-05-08,Club Brugge,Football Data Engineer,Engineering,Early-Career,Soccer,https://www.linkedin.com/jobs/view/4226125116/
2025-05-07,Seattle Sounders FC,Data Analyst,Analtics,Part-Time,Soccer,https://www.linkedin.com/jobs/view/4226374169/,41500,41500
2025-05-07,Milwaukee Brewers,UI/UX Associate,Engineering,Entry-Level,Baseball,https://www.teamworkonline.com/baseball-jobs/milwaukeebaseball/milwaukee-brewers/associate-baseball-systems-user-interface-experience-ui-ux-2120874
2025-05-07,Dallas Mavericks,Software Engineer Intern,Engineering,Internship,Basketball,https://recruitingbypaycor.com/career/JobIntroduction.action?clientId=8a7883c68eee9454018ef2f81a7d05a4&id=8a78839e96888cec0196abb178315c8f
2025-05-06,Tottenham Hotspur,Data Engineer,Business,Early-Career,Soccer,https://www.linkedin.com/jobs/view/4222265603/
2025-05-02,Borussia M&ouml;nchengladbach,Sports Data Scientist,Analytics,Early-Career,Soccer,https://job.borussia.de/de?id=d0b616
2025-05-02,Manchester City,Director of Football Data,Analytics,Senior,Soccer,https://www.linkedin.com/jobs/view/4221047593/
2025-05-02,Oklahoma City Thunder,Performance Science Intern,Performance Science,Internship,Basketball,https://www.linkedin.com/jobs/view/4220343631/
2025-05-02,Detroit Lions,Jr Data Engineer,Engineering,Entry-Level,Football,https://job-boards.greenhouse.io/detroitlions/jobs/4560391005
2025-05-02,Cincinnati Reds,Applied Sports Science Coordinator,Performance,Early-Career,Baseball,https://www.linkedin.com/jobs/view/4221780820/
2025-05-01,Sheffield United,Assistant Data Analyst,Analytics,Early-Career,Soccer,https://www.sufc.co.uk/club/vacancies/academy-assistant-data-analyst-ac042025-ftada,27000,27000
2025-04-30,University of Oklahoma,Applied Sport Science Coordinator,Performance,Early-Career,Multisport,https://www.linkedin.com/jobs/view/4213941250/
2025-04-30,Baltimore Ravens,Quantitative Analyst,Analytics,Early-Career,Football,https://jobs.dayforcehcm.com/en-US/baltimoreravens/CANDIDATEPORTAL/jobs/1764,80000,
2025-04-29,Green Bay Packers,Football Analytics Intern,Analytics,Internship,Football,https://www.linkedin.com/jobs/view/4221038059/
2025-04-28,Chicago Bears,Football Analytics Seasonal Intern,Analytics,Internship,Football,https://www.linkedin.com/jobs/view/4219075514/,46000,52000
2025-04-24,Cleveland Browns,Ticketing Data Analyst,Business,Early-Career,Football,https://www.linkedin.com/jobs/view/4216913114/
2025-04-24,1. FC K&ouml;ln,Sport Data Engineer & Analyst,Analytics,Early-Career,Soccer,https://www.linkedin.com/jobs/view/4212033449/
2025-04-22,National Basketball Association,Machine Learning Engineer,Engineering,Early-Career,Basketball,https://www.linkedin.com/jobs/view/4213383512/,210000,300000
2025-04-21,Los Angeles Lakers,Associate Basketball Developer,Engineering,Entry-Level,Basketball,https://www.teamworkonline.com/basketball-jobs/los-angeles-lakers/los-angeles-lakers-jobs/associate-basketball-developer-2119122,80000,90000
2025-04-20,St Louis Cardinals,Business Analytics Analyst,Business,Early-Career,Baseball,https://www.linkedin.com/jobs/view/4215317492/
2025-04-17,Paris Saint-Germain,Data Engineer,Engineering,Early-Career,Soccer,https://www.linkedin.com/jobs/view/4208657764/
2025-04-15,Orlando Magic,Basketball Analytics Graduate Associate,Analytics,Internship,Basketball,https://www.linkedin.com/jobs/view/4210954419/,36000,36000
2025-04-14,New York Mets,Software Engineer,Engineering,Early-Career,Baseball,https://www.linkedin.com/jobs/view/4208084374/,120000,160000
2025-04-11,Miami Marlins,Lead Software Engineer,Engineering,Mid-Career,Baseball,https://www.linkedin.com/jobs/view/4207000212/
2025-04-11,US Olympic & Paralympic Committee,Performance Data Analyst,Performance,Early-Career,Multisport,https://www.linkedin.com/jobs/view/4207452820/,65805,74000
2025-04-11,US Olympic & Paralympic Committee,Associate Performance Data Analyst,Performance,Entry-Level,Multisport,https://www.linkedin.com/jobs/view/4207452820/,56845,64000
2025-04-10,Seattle Reign,Sport Scientist,Performance,Early-Career,Soccer,https://job-boards.greenhouse.io/seattlesoundersfc/jobs/4550423005,70000,90000
2025-04-10,Wolverhampton Wanderers,Sport Scientist,Performance,Early-Career,Soccer,https://wolves.useplaymaker.com/media/qrnguafn/sport-scientist-data-jd-april-2024.pdf
2025-04-10,Milwaukee Brewers,Movement Solutions Associate,Performance,Entry-Level,Baseball,https://www.linkedin.com/jobs/view/4205833965/
2025-04-10,Philadelphia Phillies,Sr Software Engineer,Engineering,Mid-Career,Baseball,https://www.linkedin.com/jobs/view/4205723622/
2025-04-08,San Francisco 49ers,Performance Research & Development Analyst,Performance,Mid-Career,Football,https://www.linkedin.com/jobs/view/4097040371/,110000,120000
2025-04-08,Baltimore Orioles,Sr VP of Strategy & Analytics,Business,Senior,Baseball,https://www.teamworkonline.com/baseball-jobs/orioles-jobs/baltimore-orioles-jobs/senior-vice-president-strategy-analytics-2117875,300000,350000
2025-04-08,Cleveland Guardians,Data Architect,Engineering,Mid-Career,Baseball,https://www.linkedin.com/jobs/view/4202452773/
2025-04-07,St Louis Cardinals,Biomechanist,Performance,Early-Career,Baseball,https://www.linkedin.com/jobs/view/4205940014/
2025-04-04,Tampa Bay Rays,Front-End Software Developer,Engineering,Early-Career,Baseball,https://www.linkedin.com/jobs/view/4199112937/
2025-04-03,Miami Marlins,Sr Data Scientist,Analytics,Mid-Career,Baseball,https://www.linkedin.com/jobs/view/4198900419/
2025-04-03,Miami Marlins,Baseball Analyst,Analytics,Early-Career,Baseball,https://www.linkedin.com/jobs/view/4196475393/
2025-04-03,US Olympic & Paralympic Committee,Associate Sport Technology & Data Analyst,Analytics,Entry-Level,Multisport,https://www.linkedin.com/jobs/view/4198157498/
2025-04-01,Chelsea,Jr Data Engineer,Business,Entry-Level,Soccer,https://www.linkedin.com/jobs/view/4196537586/
2025-03-07,National Football League,Optical Data SCientist,Analytics,Mid-Career,Football,https://x.com/StatsbyLopez/status/1905347295123775863
2025-03-27,Jacksonville Jaguars,Data Engineering Intern,Engineering,Internship,Football,https://www.linkedin.com/jobs/view/4192779342/
2025-03-26,Charlotte FC,Performance Scientist,Performance,Early-Career,Soccer,https://jobs.dayforcehcm.com/en-US/cp87/CharlotteFCClientCareersSite//jobs/4164
2025-03-25,Jacksonville Jaguars,Director of Business Analytics,Business,Senior,Football,https://www.linkedin.com/jobs/view/4192467273/
2025-03-25,Tampa Bay Lightning,Director of DevOps & Data Engineering,Engineering,Senior,Hockey,https://www.linkedin.com/jobs/view/4192453658/
2025-03-24,Las Vegas Raiders,Software Developer,Engineering,Early-Career,Football,https://www.linkedin.com/jobs/view/4192664086/
2025-03-21,German Football Association,Data Scientist,Analytics,Early-Career,Soccer,https://www.linkedin.com/jobs/view/4185479555/
2025-03-21,San Antonio Spurs,Sr Sports Scientist,Performance,Mid-Career,Basketball,https://www.linkedin.com/jobs/view/4190464489/
2025-03-21,Manchester City,Performance Data Analyst,Performance,Early-Career,Soccer,https://www.linkedin.com/jobs/view/4190268640/
2025-03-21,Colorado Rapids,Data & Systems Architect,Engineering,Early-Career,Soccer,https://www.ballarena.com/careers?gnk=job&gni=8a7883ac958c3d280195ba29d1784196,60000,60000
2025-03-21,FC K&oslash;benhavn,Data Engineer,Engineering,Early-Career,Soccer,https://www.linkedin.com/jobs/view/4139234209/
2025-03-21,Los Angeles Dodgers,Data Engineer,Engineering,Early-Career,Baseball,https://www.linkedin.com/jobs/view/4187046973/,120000,130000
2025-03-21,Cleveland Cavaliers,Data Scientist,Business,Early-Career,Basketball,https://www.linkedin.com/jobs/view/4190631600/
2025-03-21,Kansas City Current,Data Strategy & Analytics Fellow,Business,Internship,Soccer,https://www.linkedin.com/jobs/view/4187122787/
2025-03-20,Athletics,Sr Business Strategy Analyst,Business,Mid-Career,Baseball,https://www.linkedin.com/jobs/view/4186432755/,70000,85000
2025-03-20,Carolina Hurricanes,Business Strategy & Data Analyst,Business,Early-Career,Hockey,https://www.linkedin.com/jobs/view/4184957494/
2025-03-19,US Soccer Federation,WNT Sports Scientist,Performance,Early-Career,Soccer,https://www.linkedin.com/jobs/view/4185388215/
2025-03-19,Atlanta Hawks,Sr Director of Data Science,Business,Senior,Basketball,https://www.linkedin.com/jobs/view/4184455512/
